"Rank","RepoName","RepoUrl","Owner","Language","Stars","CreatedAt","UpdatedAt","Topics","Subdomain","Score","TopicRichness","DescriptionQ","LanguagePresent","StarsScore","RecencyScore","LongevityScore","SignalClarity","SubdomainScore","JunkPenalty","IsJunk","SourceQuery","Description"
"1","apache/airflow","https://github.com/apache/airflow","apache","Python","45254","4/13/2015 6:04:58 PM","5/2/2026 3:59:16 PM","airflow;apache;apache-airflow;automation;dag;data-engineering;data-integration;data-orchestrator;data-pipelines;data-science;elt;etl;machine-learning;mlops;orchestration;python;scheduler;workflow;workflow-engine;workflow-orchestration","mlops","2031.06","1","1","1","0.9311","1","1","1","1","0","False","topic:mlops language:python stars:>=1000","Apache Airflow - A platform to programmatically author, schedule, and monitor workflows"
"2","jina-ai/serve","https://github.com/jina-ai/serve","jina-ai","Python","21873","2/13/2020 5:04:44 PM","5/2/2026 4:19:05 PM","cloud-native;cncf;deep-learning;docker;fastapi;framework;generative-ai;grpc;jaeger;kubernetes;llmops;machine-learning;microservice;mlops;multimodal;neural-search;opentelemetry;orchestration;pipeline;prometheus","llm","1968.7","1","1","1","0.868","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","☁️ Build multimodal AI applications with cloud-native stack"
"3","dagster-io/dagster","https://github.com/dagster-io/dagster","dagster-io","Python","15424","4/30/2018 4:30:04 PM","5/2/2026 5:11:59 PM","analytics;dagster;data-engineering;data-integration;data-orchestrator;data-pipelines;data-science;etl;metadata;mlops;orchestration;python;scheduler;workflow;workflow-automation","mlops","1960.35","1","1","1","0.8376","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","An orchestration platform for the development, production, and observation of data assets."
"4","great-expectations/great_expectations","https://github.com/great-expectations/great_expectations","great-expectations","Python","11458","9/11/2017 12:18:46 AM","5/2/2026 3:43:26 PM","cleandata;data-engineering;data-profilers;data-profiling;data-quality;data-science;data-unit-tests;datacleaner;datacleaning;dataquality;dataunittest;eda;exploratory-analysis;exploratory-data-analysis;exploratorydataanalysis;mlops;pipeline;pipeline-debt;pipeline-testing;pipeline-tests","mlops","1953.25","1","1","1","0.8118","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Always know what to expect from your data."
"5","wandb/wandb","https://github.com/wandb/wandb","wandb","Python","11040","3/24/2017 5:46:23 AM","5/2/2026 9:01:07 AM","ai;collaboration;data-science;data-versioning;deep-learning;experiment-track;hyperparameter-optimization;hyperparameter-search;hyperparameter-tuning;jax;keras;machine-learning;ml-platform;mlops;model-versioning;pytorch;reinforcement-learning;reproducibility;tensorflow","deep-learning","1952.37","1","1","1","0.8086","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","The AI developer platform. Use Weights & Biases to train and fine-tune models, and manage models from experimentation to production."
"6","kedro-org/kedro","https://github.com/kedro-org/kedro","kedro-org","Python","10860","4/18/2019 10:29:56 AM","5/2/2026 7:53:46 AM","experiment-tracking;hacktoberfest;kedro;machine-learning;machine-learning-engineering;mlops;pipeline;python","mlops","1951.97","1","1","1","0.8072","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Kedro is a toolbox for production-ready data science. It uses software engineering best practices to help you create data engineering and data science pipelines that are reproducible, maintainable, and modular."
"7","Netflix/metaflow","https://github.com/Netflix/metaflow","Netflix","Python","10071","9/17/2019 5:48:25 PM","5/2/2026 7:55:12 AM","agents;ai;aws;azure;cost-optimization;datascience;distributed-training;gcp;generative-ai;high-performance-computing;kubernetes;llm;llmops;machine-learning;ml;ml-infrastructure;ml-platform;mlops;model-management;python","llm","1950.17","1","1","1","0.8006","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Build, Manage and Deploy AI/ML Systems"
"8","pycaret/pycaret","https://github.com/pycaret/pycaret","pycaret","Python","9754","11/23/2019 6:40:48 PM","5/2/2026 9:16:05 AM","anomaly-detection;automl;classification;clustering;data-science;fastapi;machine-learning;ml;mlops;open-source;pycaret;python;react;regression;scikit-learn","computer-vision","1949.41","1","1","1","0.7978","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Open-source, low-code AutoML platform for Python. PyCaret 4.0: sklearn-native engine + React control plane."
"9","bentoml/BentoML","https://github.com/bentoml/BentoML","bentoml","Python","8620","4/2/2019 1:39:27 AM","5/1/2026 1:46:28 PM","ai-inference;deep-learning;generative-ai;inference-platform;llm;llm-inference;llm-serving;llmops;machine-learning;ml-engineering;mlops;model-inference-service;model-serving;multimodal;python","llm","1946.46","1","1","1","0.7871","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!"
"10","feast-dev/feast","https://github.com/feast-dev/feast","feast-dev","Python","6996","12/10/2018 7:20:15 AM","5/2/2026 5:35:56 AM","big-data;data-engineering;data-quality;data-science;feature-store;features;machine-learning;ml;mlops;python","mlops","1941.47","1","1","1","0.769","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","The Open Source Feature Store for AI/ML"
"11","clearml/clearml","https://github.com/clearml/clearml","clearml","Python","6655","6/10/2019 8:18:32 AM","5/2/2026 6:15:13 PM","ai;clearml;control;deep-learning;deeplearning;devops;experiment;experiment-manager;k8s;machine-learning;machinelearning;mlops;trains;trainsai;version;version-control","llm","1940.28","1","1","1","0.7646","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline, Orchestration, Scheduling & Serving in one MLOps/LLMOps solution"
"12","aimhubio/aim","https://github.com/aimhubio/aim","aimhubio","Python","6109","5/31/2019 6:25:07 PM","5/2/2026 1:03:44 AM","ai;data-science;data-visualization;experiment-tracking;machine-learning;metadata;metadata-tracking;ml;mlflow;mlops;prompt-engineering;python;pytorch;tensorboard;tensorflow;visualization","llm","1938.23","1","1","1","0.7572","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Aim 💫 — An easy-to-use & supercharged open-source experiment tracker."
"13","zenml-io/zenml","https://github.com/zenml-io/zenml","zenml-io","Python","5380","11/19/2020 9:25:46 AM","5/2/2026 4:35:44 PM","agentops;agents;ai;automl;data-science;deep-learning;devops-tools;genai;llm;llmops;machine-learning;metadata-tracking;ml;mlops;pipelines;production-ready;pytorch;tensorflow;workflow;zenml","llm","1935.2","1","1","1","0.7462","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","ZenML 🙏: One AI Platform from Pipelines to Agents. https://zenml.io."
"14","argilla-io/argilla","https://github.com/argilla-io/argilla","argilla-io","Python","4952","4/28/2021 2:37:42 PM","4/30/2026 6:11:11 PM","active-learning;ai;annotation-tool;developer-tools;gpt-4;human-in-the-loop;langchain;llm;machine-learning;mlops;natural-language-processing;nlp;rlhf;text-annotation;text-labeling;weak-supervision;weakly-supervised-learning","llm","1933.22","1","1","1","0.739","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets"
"15","kubeflow/pipelines","https://github.com/kubeflow/pipelines","kubeflow","Python","4130","5/12/2018 12:31:47 AM","5/1/2026 7:55:57 PM","data-science;kubeflow;kubeflow-pipelines;kubernetes;machine-learning;mlops;pipeline","mlops","1928.88","1","1","1","0.7232","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Machine Learning Pipelines for Kubeflow"
"16","Avaiga/taipy","https://github.com/Avaiga/taipy","Avaiga","Python","19173","2/18/2022 3:55:45 PM","5/2/2026 5:57:55 PM","automation;data-engineering;data-integration;data-ops;data-visualization;datascience;developer-tools;hacktoberfest;hacktoberfest2023;job-scheduler;mlops;orchestration;pipeline;pipelines;python;scenario;scenario-analysis;taipy-core;taipy-gui;workflow","mlops","1920.55","1","1","1","0.8565","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Turns Data and AI algorithms into production-ready web applications in no time."
"17","bentoml/OpenLLM","https://github.com/bentoml/OpenLLM","bentoml","Python","12307","4/19/2023 12:27:52 AM","5/2/2026 7:43:01 AM","bentoml;fine-tuning;llama;llama2;llama3-1;llama3-2;llama3-2-vision;llm;llm-inference;llm-ops;llm-serving;llmops;mistral;mlops;model-inference;open-source-llm;openllm;vicuna","llm","1909.96","1","1","1","0.818","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
"18","kubeflow/katib","https://github.com/kubeflow/katib","kubeflow","Python","1681","4/3/2018 5:07:12 PM","4/27/2026 12:53:32 AM","ai;automl;huggingface;hyperparameter-tuning;jax;kubeflow;kubernetes;llm;machine-learning;mlops;neural-architecture-search;pytorch;scikit-learn;tensorflow","llm","1907.42","1","1","1","0.6452","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Automated Machine Learning on Kubernetes"
"19","skypilot-org/skypilot","https://github.com/skypilot-org/skypilot","skypilot-org","Python","9923","8/11/2021 11:32:15 PM","5/2/2026 2:47:18 PM","cloud-computing;cloud-management;cost-optimization;deep-learning;distributed-training;gpu;hyperparameter-tuning;job-queue;job-scheduler;llm-serving;llm-training;machine-learning;ml-infrastructure;ml-platform;mlops;multicloud;slurm;spot-instances;tpu","llm","1904.82","1","1","1","0.7993","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Run, manage, and scale AI workloads on any AI infrastructure. Use one system to access & manage all AI compute (Kubernetes, Slurm, 20+ clouds, on-prem)."
"20","Giskard-AI/giskard-oss","https://github.com/Giskard-AI/giskard-oss","Giskard-AI","Python","5318","3/6/2022 9:45:37 PM","5/2/2026 1:19:53 PM","agent-evaluation;ai-red-team;ai-security;ai-testing;fairness-ai;llm;llm-eval;llm-evaluation;llm-security;llmops;ml-testing;ml-validation;mlops;rag-evaluation;red-team-tools;responsible-ai;trustworthy-ai","llm","1889.92","1","1","1","0.7452","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","🐢 Open-Source Evaluation & Testing library for LLM Agents"
"21","superduper-io/superduper","https://github.com/superduper-io/superduper","superduper-io","Python","5275","8/30/2022 12:51:24 PM","5/1/2026 1:46:19 PM","ai;chatbot;data;database;distributed-ml;inference;llm-inference;llm-serving;llmops;ml;mlops;mongodb;pretrained-models;python;pytorch;rag;semantic-search;torch;transformers;vector-search","llm","1889.73","1","1","1","0.7445","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Superduper: End-to-end framework for building custom AI applications and agents."
"22","deepchecks/deepchecks","https://github.com/deepchecks/deepchecks","deepchecks","Python","4010","10/11/2021 2:48:38 PM","5/2/2026 4:37:51 PM","data-drift;data-science;data-validation;deep-learning;html-report;jupyter-notebook;machine-learning;ml;mlops;model-monitoring;model-validation;pandas-dataframe;python;pytorch","deep-learning","1883.18","1","1","1","0.7207","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all of your AI & ML validation needs, enabling to thoroughly test your data and models from research to production."
"23","SwanHubX/SwanLab","https://github.com/SwanHubX/SwanLab","SwanHubX","Python","3895","11/24/2023 8:54:45 AM","5/2/2026 7:35:21 AM","ai-infra;data-science;deep-learning;llm;logging;machine-learning;mlops;model-versioning;python;pytorch;tensorboard;tensorflow;tracking;training;transformers;visualization","llm","1882.48","1","1","1","0.7181","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","⚡️SwanLab - an open-source, modern-design AI training tracking and visualization tool. Supports Cloud / Self-hosted use. Integrated with PyTorch / Transformers / verl / LLaMA Factory / ms-swift / Ultralytics / MMEngine / Keras etc."
"24","ebhy/budgetml","https://github.com/ebhy/budgetml","ebhy","Python","1345","12/27/2020 2:24:57 PM","4/1/2026 5:11:41 PM","api;data-science;deployment;fastapi;inference;machine-learning;mlops","mlops","1879.6","1","1","1","0.6258","0.9","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","Deploy a ML inference service on a budget in less than 10 lines of code."
"25","dot-agent/nextpy","https://github.com/dot-agent/nextpy","dot-agent","Python","2336","8/7/2023 12:36:03 PM","4/26/2026 4:45:22 AM","agent;agi;ai;ai-agents;autogpt;fastapi;fastapi-framework;fastapi-template;fullstack-development;gpt;llm;llmops;mlops;openai;pydantic;python;sqlmodel;streamlit;webdev;webdevelopment","llm","1870.28","1","1","1","0.6737","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","🤖Self-Modifying Framework from the Future 🔮 World's First AMS"
"26","NannyML/nannyml","https://github.com/NannyML/nannyml","NannyML","Python","2140","1/26/2022 3:27:16 PM","4/29/2026 1:49:03 PM","data-analysis;data-drift;data-science;deep-learning;jupyter-notebook;machine-learning;machinelearning;ml;mlops;model-monitoring;monitoring;performance-estimation;performance-monitoring;postdeploymentdatascience;python;visualization","deep-learning","1868.18","1","1","1","0.6661","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","nannyml: post-deployment data science in python"
"27","apache/burr","https://github.com/apache/burr","apache","Python","1985","1/29/2024 11:27:07 PM","5/1/2026 9:31:08 PM","ai;burr;chatbot-framework;dags;generative-ai;graphs;hacktoberfest;llmops;llms;mlops;persistent-data-structure;state-machine;state-management;visibility","llm","1866.39","1","1","1","0.6596","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Build applications that make decisions (chatbots, agents, simulations, etc...). Monitor, trace, persist, and execute on your own infrastructure."
"28","superlinked/sie","https://github.com/superlinked/sie","superlinked","Python","1600","11/7/2023 10:45:53 AM","5/2/2026 10:28:07 AM","data-pipeline;deep-learning;embeddings;etl;information-retrieval;llm;ml;mlops;natural-language-processing;nlp;python;retrieval;retrieval-augmented-generation;semantic-search;vector-database;vector-search;vectorization","llm","1861.24","1","1","1","0.6409","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Superlinked Inference Engine is an Open-source inference server and production cluster for embeddings, reranking, and extraction."
"29","MLSysOps/MLE-agent","https://github.com/MLSysOps/MLE-agent","MLSysOps","Python","1550","4/16/2024 11:49:21 PM","5/1/2026 1:43:34 PM","agent;ai;llm;ml;mle;mlops","llm","1860.48","1","1","1","0.6381","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","🤖 MLE-Agent: Your intelligent companion for seamless AI engineering and research. 🔍 Integrate with arxiv and paper with code to provide better code/research plans 🧰 OpenAI, Anthropic, Gemini, Ollama, etc supported. :fireworks: Code RAG"
"30","pixeltable/pixeltable","https://github.com/pixeltable/pixeltable","pixeltable","Python","1549","5/10/2023 6:03:02 PM","5/1/2026 9:59:31 PM","ai;artificial-intelligence;chatbot;computer-vision;data-science;database;feature-engineering;feature-store;genai;llm;machine-learning;ml;mlops;multimodal;vector-database","llm","1860.47","1","1","1","0.6381","1","0.6","1","1","0","False","topic:mlops language:python stars:>=1000","Data Infrastructure providing a declarative, incremental approach for multimodal AI workloads."
"31","mlflow/mlflow","https://github.com/mlflow/mlflow","mlflow","Python","25684","6/5/2018 4:05:58 PM","5/2/2026 5:40:19 PM","agentops;agents;ai;ai-governance;apache-spark;evaluation;langchain;llm-evaluation;llmops;machine-learning;ml;mlflow;mlops;model-management;observability;open-source;openai;prompt-engineering","llm","1842.53","1","0.6","1","0.8819","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","The open source AI engineering platform for agents, LLMs, and ML models. MLflow enables teams of all sizes to debug, evaluate, monitor, and optimize production-quality AI applications while controlling costs and managing access to models and data."
"32","datachain-ai/datachain","https://github.com/datachain-ai/datachain","datachain-ai","Python","2741","6/25/2024 10:29:35 PM","5/1/2026 6:08:38 AM","ai-agents;claude-code;codex;data-context-layer;data-memory;data-processing;harness-engineering;knowledge-base;mlops;multimodal;pydantic;unstructured-data","computer-vision","1829.09","1","1","1","0.6876","1","0.4","1","1","0","False","topic:mlops language:python stars:>=1000","Data Memory: the operational data context layer for AI agents - typed, versioned datasets over images, video, docs and tables"
"33","plexe-ai/plexe","https://github.com/plexe-ai/plexe","plexe-ai","Python","2565","1/5/2025 6:34:25 PM","4/27/2026 12:50:53 AM","agentic-ai;agents;ai;machine-learning;ml;mlengineering;mlops;multiagent","llm","1827.51","1","1","1","0.6819","1","0.4","1","1","0","False","topic:mlops language:python stars:>=1000","✨ Build a machine learning model from a prompt"
"34","vllm-project/vllm-ascend","https://github.com/vllm-project/vllm-ascend","vllm-project","Python","2027","1/29/2025 10:44:12 AM","5/2/2026 4:57:37 PM","ascend;inference;llm;llm-serving;llmops;mlops;model-serving;transformer;vllm","llm","1821.89","1","1","1","0.6614","1","0.4","1","1","0","False","topic:mlops language:python stars:>=1000","Community maintained hardware plugin for vLLM on Ascend"
"35","FedML-AI/FedML","https://github.com/FedML-AI/FedML","FedML-AI","Python","4043","7/21/2020 10:41:25 PM","4/29/2026 9:56:22 PM","ai-agent;deep-learning;distributed-training;edge-ai;federated-learning;inference-engine;machine-learning;mlops;model-deployment;model-serving;on-device-training","deep-learning","1798.37","1","0.6","1","0.7214","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","FEDML - The unified and scalable ML library for large-scale distributed training, model serving, and federated learning. FEDML Launch, a cross-cloud scheduler, further enables running any AI jobs on any GPU cloud or on-premise cluster. Built on this library, TensorOpera AI (https://TensorOpera.ai) is your generative AI platform at scale."
"36","mlrun/mlrun","https://github.com/mlrun/mlrun","mlrun","Python","1666","9/1/2019 4:59:19 PM","4/30/2026 7:46:22 PM","data-engineering;data-science;experiment-tracking;kubernetes;machine-learning;mlops;mlops-workflow;model-serving;python;workflow","mlops","1777.21","1","0.6","1","0.6444","1","0.8","1","1","0","False","topic:mlops language:python stars:>=1000","MLRun is an open source MLOps platform for quickly building and managing continuous ML applications across their lifecycle. MLRun integrates into your development and CI/CD environment and automates the delivery of production data, ML pipelines, and online applications."
"37","microsoft/agent-lightning","https://github.com/microsoft/agent-lightning","microsoft","Python","17072","6/18/2025 7:28:45 AM","5/2/2026 3:21:50 AM","agent;agentic-ai;llm;mlops;reinforcement-learning","llm","1729.86","0.8333","1","1","0.8465","1","0.2","0.9167","1","0","False","topic:mlops language:python stars:>=1000","The absolute trainer to light up AI agents."
"38","microsoft/MLOpsPython","https://github.com/microsoft/MLOpsPython","microsoft","Python","1305","1/29/2019 7:48:00 PM","4/27/2026 11:14:18 PM","azure-machine-learning;azureml;mlops","mlops","1584.71","0.5","1","1","0.6232","1","0.8","0.6667","1","0","False","topic:mlops language:python stars:>=1000","MLOps using Azure ML Services and Azure DevOps"
"39","stas00/ml-engineering","https://github.com/stas00/ml-engineering","stas00","Python","17840","9/2/2020 7:23:01 PM","5/2/2026 5:41:28 PM","ai;debugging;gpus;inference;large-language-models;llm;machine-learning;machine-learning-engineering;mlops;network;pytorch;scalability;slurm;storage;training;transformers","llm","1363.83","1","1","1","0.8503","1","0.8","1","1","600","True","topic:mlops language:python stars:>=1000","Machine Learning Engineering Open Book"
"40","ashleve/lightning-hydra-template","https://github.com/ashleve/lightning-hydra-template","ashleve","Python","5245","11/4/2020 2:30:09 PM","5/1/2026 3:14:10 PM","best-practices;config;deep-learning;hydra;mlops;project-structure;pytorch;pytorch-lightning;reproducibility;template","deep-learning","1334.59","1","1","1","0.744","1","0.8","1","1","600","True","topic:mlops language:python stars:>=1000","PyTorch Lightning + Hydra. A very user-friendly template for ML experimentation.  ⚡🔥⚡"
"41","kelvins/awesome-mlops","https://github.com/kelvins/awesome-mlops","kelvins","Python","5123","5/25/2020 10:53:26 PM","5/2/2026 4:31:55 PM","ai;awesome;data-science;machine-learning;machine-learning-engineering;ml;mle;mlops","mlops","1334.03","1","1","1","0.7419","1","0.8","1","1","600","True","topic:mlops language:python stars:>=1000",":sunglasses: A curated list of awesome MLOps tools"
"42","SkalskiP/courses","https://github.com/SkalskiP/courses","SkalskiP","Python","6438","4/2/2023 10:34:53 AM","5/2/2026 5:57:03 PM","computer-vision;deep-learning;deep-neural-networks;generative-model;machine-learning;mlops;multimodal;natural-language-processing;nlp;stable-diffusion;transformers;tutorial","llm","1294.49","1","1","1","0.7618","1","0.6","1","1","600","True","topic:mlops language:python stars:>=1000","This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI)"
"43","PacktPublishing/LLM-Engineers-Handbook","https://github.com/PacktPublishing/LLM-Engineers-Handbook","PacktPublishing","Python","4954","4/9/2024 10:56:03 AM","5/2/2026 8:31:25 AM","aws;fine-tuning-llm;genai;llm;llm-evaluation;llmops;ml-system-design;mlops;rag","llm","1288.23","1","1","1","0.739","1","0.6","1","1","600","True","topic:mlops language:python stars:>=1000","The LLM's practical guide: From the fundamentals to deploying advanced LLM and RAG apps to AWS using LLMOps best practices"
"44","decodingai-magazine/llm-twin-course","https://github.com/decodingai-magazine/llm-twin-course","decodingai-magazine","Python","4332","3/8/2024 9:21:28 AM","5/2/2026 5:43:39 PM","aws;bytewax;comet-ml;course;docker;generative-ai;infrastructure-as-code;large-language-models;llmops;machine-learning-engineering;ml-system-design;mlops;pulumi;qdrant;qwak;rag;superlinked","llm","1285.02","1","1","1","0.7274","1","0.6","1","1","600","True","topic:mlops language:python stars:>=1000","🤖 𝗟𝗲𝗮𝗿𝗻 for 𝗳𝗿𝗲𝗲 how to 𝗯𝘂𝗶𝗹𝗱 an end-to-end 𝗽𝗿𝗼𝗱𝘂𝗰𝘁𝗶𝗼𝗻-𝗿𝗲𝗮𝗱𝘆 𝗟𝗟𝗠 & 𝗥𝗔𝗚 𝘀𝘆𝘀𝘁𝗲𝗺 using 𝗟𝗟𝗠𝗢𝗽𝘀 best practices: ~ 𝘴𝘰𝘶𝘳𝘤𝘦 𝘤𝘰𝘥𝘦 + 12 𝘩𝘢𝘯𝘥𝘴-𝘰𝘯 𝘭𝘦𝘴𝘴𝘰𝘯𝘴"
"45","GoogleCloudPlatform/agent-starter-pack","https://github.com/GoogleCloudPlatform/agent-starter-pack","GoogleCloudPlatform","Python","6368","1/31/2025 4:03:06 PM","5/2/2026 2:10:30 PM","agents;gcp;gemini;genai-agents;generative-ai;llmops;mlops;observability","llm","1249.22","1","1","1","0.7608","1","0.4","1","1","600","True","topic:mlops language:python stars:>=1000","Ship AI Agents to Google Cloud in minutes, not months. Production-ready templates with built-in CI/CD, evaluation, and observability."
"46","alvinreal/awesome-opensource-ai","https://github.com/alvinreal/awesome-opensource-ai","alvinreal","Python","3394","3/24/2026 3:58:22 PM","5/2/2026 4:43:58 PM","agents;ai;artificial-intelligence;awesome;awesome-list;generative-ai;llm;machine-learning;mlops;open-source;open-source-ai;rag","llm","1189.2","1","1","1","0.7062","1","0.2","1","1","600","True","topic:mlops language:python stars:>=1000","Curated list of the best truly open-source AI projects, models, tools, and infrastructure."
"47","tencentmusic/cube-studio","https://github.com/tencentmusic/cube-studio","tencentmusic","Python","4982","8/17/2021 8:54:14 AM","4/30/2026 10:51:29 AM","ai;aihub;argo;automl;deepseek;gpt;inference;kubeflow;kubernetes;llmops;mlops;notebook;pipeline;pytorch;spark;vgpu;workflow","llm","1158.36","1","0.6","1","0.7395","1","0.6","1","1","600","True","topic:mlops language:python stars:>=1000","cube studio开源云原生一站式机器学习/深度学习/大模型AI平台，mlops算法链路全流程，算力租赁平台，notebook在线开发，拖拉拽任务流pipeline编排，多机多卡分布式训练，超参搜索，推理服务VGPU虚拟化，边缘计算，标注平台自动化标注，deepseek等大模型sft微调/奖励模型/强化学习训练，vllm/ollama/mindie大模型多机推理，私有知识库，AI模型市场，支持国产cpu/gpu/npu 昇腾生态，支持RDMA，支持pytorch/tf/mxnet/deepspeed/paddle/colossalai/horovod/ray/volcano等分布式"
